Area,Bedrooms,Bathrooms,Stories,Parking,Age,Locality Rating,Price,City_Chennai,City_Delhi,City_Hyderabad,City_Kolkata,City_Mumbai,City_Pune,Furnishing_Semi-Furnished,Furnishing_Unfurnished,Main Road_Yes,Guest Room_Yes,Basement_Yes,Water Supply_Both,Water Supply_Corporation,Air Conditioning_Yes,Preferred Tenant_Company,Preferred Tenant_Family
3840,5,1,1,1,26,5,1365772,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1
4166,5,2,2,2,11,1,1469725,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1
2726,4,2,1,0,45,10,1258426,0,1,0,0,0,0,1,0,1,1,1,0,1,1,0,0
3314,3,1,1,2,30,5,1073167,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5368,2,3,1,0,31,5,1500748,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0
5792,3,3,1,1,31,6,1435195,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0
4352,4,2,2,0,40,7,1155107,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0
995,5,3,3,1,44,4,1540955,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0
1128,3,2,1,1,34,7,878632,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0
1765,5,1,2,0,45,5,1301961,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
4892,5,1,2,0,20,6,1922571,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1098,1,2,1,1,9,4,858556,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1
795,3,1,3,2,15,8,1225440,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1
4571,3,1,1,0,6,9,1153451,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0
4760,5,2,2,1,3,2,1604260,1,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0
2902,4,2,3,1,26,4,1369554,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0
2219,1,1,2,2,24,8,778087,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
1117,5,3,1,0,30,8,1691472,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
3182,2,3,3,1,10,9,1339931,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
5346,2,2,2,2,47,3,1278287,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1
3977,1,2,2,1,19,1,630606,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0
5886,4,3,2,0,35,9,1765459,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
543,5,1,1,2,16,1,1359888,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0
5380,3,3,3,1,44,3,1297660,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
3540,1,3,1,2,10,3,610866,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0
4891,4,3,1,0,29,9,1354162,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0
3338,3,3,1,2,34,1,1221857,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5988,2,2,3,0,40,7,1337891,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
4036,2,2,1,1,37,2,1338295,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
3622,3,1,1,0,21,7,938811,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
1567,1,1,1,1,42,1,472576,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0
3016,2,1,1,1,47,10,765422,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1
1462,5,1,2,0,26,10,1318431,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0
2556,3,3,1,1,36,8,1261263,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
5561,3,2,2,2,45,10,1334311,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0
5705,2,2,1,1,48,10,1487102,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1
3382,1,1,3,0,34,2,1001727,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1
3694,5,1,2,2,3,3,1483624,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
5129,1,3,2,2,15,8,1149877,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1556,4,3,2,1,15,3,1208580,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0
5734,4,1,2,1,20,1,919576,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1
1132,2,2,3,0,25,9,955788,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
4730,2,2,1,2,35,8,1285251,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
5246,2,2,2,0,18,4,1226031,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
1353,4,1,3,1,16,8,1302827,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0
2939,1,2,2,2,44,5,1048213,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0
3724,1,3,1,0,25,3,959382,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
3701,2,3,2,0,21,1,1067860,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0
1942,5,1,3,0,27,10,1255372,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1
5693,1,3,1,0,0,5,1074021,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
1591,4,1,3,0,43,6,1178530,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0
5912,3,2,1,2,35,4,1321841,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
3393,3,2,1,0,42,7,1259602,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0
3081,3,2,1,2,36,3,1062065,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,1
1617,5,3,2,0,1,7,1447965,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0
1940,2,1,3,1,16,1,999884,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
3636,4,2,3,1,39,7,1621601,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
5941,5,1,3,0,37,1,1716078,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0
2786,4,2,1,1,20,1,1261264,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0
4119,4,3,2,2,8,2,1169239,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0
1788,2,3,1,0,12,2,1198402,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0
2256,3,1,3,2,10,4,1499456,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0
1765,2,3,2,0,15,1,1101081,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0
899,5,3,2,1,15,4,1506937,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0
2080,5,1,2,2,1,2,1179675,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1
910,5,2,3,1,41,4,970843,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0
4712,2,3,2,1,43,4,1177412,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1724,4,1,2,0,7,9,1101919,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
1555,4,3,1,2,42,9,1237072,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0
2227,1,3,1,1,41,1,638282,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3541,5,3,2,0,12,5,1384446,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0
3886,4,3,2,0,16,7,1487509,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1
2210,1,1,1,0,38,4,520065,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3323,4,1,1,1,23,5,1126408,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1
5701,5,1,1,0,2,2,1331309,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
2614,3,3,3,2,29,3,1540398,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
4586,5,3,3,2,12,7,1916011,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1113,2,3,1,1,18,10,1076245,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
4002,4,1,2,2,6,7,1488080,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0
4534,4,3,1,0,8,4,1484102,0,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0
3922,2,2,3,1,18,1,1177309,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1
4668,2,3,2,0,44,1,887083,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
5148,3,2,3,1,39,4,1697939,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1
5249,4,3,2,1,21,4,1283725,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
1643,4,1,3,0,17,6,1236420,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,1
4109,3,3,2,2,22,7,1606918,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
1481,1,2,2,2,1,9,1024222,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
855,3,2,2,1,49,9,1196786,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0
5324,5,3,2,0,49,10,1805272,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0
1294,4,2,3,0,10,5,1187299,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0
1784,2,2,3,1,30,10,1288125,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
2358,5,1,2,2,32,3,1220774,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0
3472,4,3,2,0,13,3,1326543,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
2396,3,3,3,2,15,6,1453307,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
4685,5,3,2,2,10,1,1513806,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
904,4,2,2,1,32,7,1297205,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0
1614,1,3,2,1,6,3,861395,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1
1931,1,3,1,2,30,5,1239516,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3840,2,1,2,0,47,7,769082,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0
1223,4,1,1,0,45,7,1057795,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0
1328,1,1,2,1,46,9,637046,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
5429,3,2,3,2,13,1,1252585,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0
5636,4,3,1,0,27,3,1506342,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
533,3,1,1,0,42,9,1090396,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0
2505,3,1,2,1,15,8,1238844,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4027,1,1,2,2,18,2,706133,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
5180,4,3,1,0,16,8,1642941,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
2252,5,3,3,1,25,8,1453986,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0
5310,1,3,3,0,5,2,1180145,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
5668,1,2,2,0,42,8,916203,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4575,4,2,3,0,48,3,1155823,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1
3333,4,1,3,1,8,7,1721722,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0
3684,3,3,2,2,49,9,1507114,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1
4698,4,1,3,1,16,4,1447500,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0
3211,3,3,2,2,30,6,1340208,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0
5748,1,3,1,0,11,9,1141370,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0
1650,2,3,2,2,22,5,1279534,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1
3912,5,2,1,0,4,1,1281327,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0
1656,1,2,1,0,42,3,1012004,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,1
3776,4,3,3,1,35,9,1233767,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0
5662,5,1,3,0,35,3,1310409,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0
3886,2,3,3,1,2,10,1443725,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0
3984,2,3,2,2,23,2,927948,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1
1796,3,1,3,2,16,4,884325,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1
4037,5,3,1,0,38,5,1629013,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3730,3,1,3,1,25,7,1270842,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
3103,1,2,3,0,3,7,1247650,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0
870,5,2,2,1,44,9,1617983,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0
5531,1,1,2,1,11,8,1140316,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
1753,3,2,1,1,0,2,982165,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0
3183,5,2,2,2,20,8,1660869,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0
3231,3,1,3,1,18,8,808597,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
5463,5,2,2,2,20,5,1438596,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1
757,3,3,1,1,17,3,875021,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
3419,2,3,3,2,42,9,1384543,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1
1067,3,1,1,2,2,7,1164470,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1
4868,2,2,2,2,48,1,1016210,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
5527,3,3,2,0,43,8,1557730,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1545,5,3,1,1,31,10,1738566,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
5867,5,2,3,0,9,5,1679218,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
4585,5,2,2,1,39,6,1845039,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1
4119,4,3,2,1,14,9,1552256,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3145,1,3,3,0,4,10,1414090,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
939,5,1,2,2,3,8,1433703,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
3179,2,1,1,1,27,3,876973,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1
5364,5,3,2,2,3,5,1822154,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
4536,4,1,2,0,14,4,1182936,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0
5235,2,3,3,2,16,1,1411099,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1
4175,4,3,1,1,43,5,1353679,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1
5720,2,1,3,1,2,10,1538214,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
5424,3,1,2,1,9,7,1185718,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
2908,1,2,2,0,46,1,919482,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,0
3179,1,2,3,1,41,4,1119800,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0
1324,4,2,3,0,22,6,1371599,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
3356,1,3,3,2,17,9,1554180,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0
1981,4,1,1,1,0,8,1215527,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1
3724,4,3,2,1,34,2,1418872,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
4885,4,1,3,1,30,3,1493219,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1
655,1,3,2,2,43,10,942420,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
5204,4,2,1,1,0,5,1149069,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
2238,1,2,1,0,2,7,918040,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0
2344,4,2,1,2,2,3,1447076,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0
409,5,3,1,2,36,7,1201795,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0
3271,4,1,2,2,18,5,1246617,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
1197,2,1,1,2,28,10,849249,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0
5372,4,2,1,2,24,6,1554218,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0
5524,3,2,3,0,32,6,1579382,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1415,4,2,1,2,35,4,1008362,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0
2224,2,2,3,1,28,8,1388286,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0
4869,2,1,1,2,25,9,1245357,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1
3536,1,3,1,2,3,2,1071406,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1
2593,5,3,3,2,48,9,1967243,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0
623,4,3,1,2,13,4,1300911,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1
5758,1,3,2,2,49,6,1469719,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,0
5348,5,2,2,0,26,7,1491238,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
4558,4,2,1,0,32,4,1132969,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
5736,3,2,2,2,21,8,1611259,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
4325,4,3,3,0,47,10,1536054,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,1
5184,2,2,1,1,2,8,1072542,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1
5980,2,2,1,2,22,1,1248459,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1
4400,3,1,3,1,20,8,1123162,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0
2033,1,1,3,1,40,10,918990,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
2552,5,2,3,2,22,3,1769010,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
910,4,1,1,1,3,5,900649,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,1
784,2,1,3,1,20,10,849573,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1
804,1,2,3,1,36,8,1217669,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0
5013,3,2,2,2,42,6,1302200,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0
4971,2,2,2,2,30,4,1310611,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1
2400,3,2,1,1,20,4,996824,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0
3156,4,3,2,2,25,4,1466610,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1
2068,5,3,2,2,40,6,1381172,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1
1860,2,2,3,1,34,7,1302017,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0
4036,2,1,3,2,37,5,895225,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0
3124,4,2,2,0,23,10,1419671,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0
5209,1,2,2,2,10,8,1453858,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0
4578,5,1,2,0,40,7,1350732,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0
5664,2,3,1,1,28,8,1024279,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2448,5,2,1,2,46,4,1560456,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1
4546,2,2,1,1,2,8,1121130,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1
5180,5,3,2,1,0,6,1689800,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
1116,3,3,2,1,18,3,1283056,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5965,2,1,1,1,45,8,1185611,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
4944,5,3,1,1,48,7,1115068,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
5376,1,3,2,2,21,10,1793118,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0
4983,3,3,3,0,13,5,1389978,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1
2223,3,1,1,2,48,4,880966,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
2481,1,3,2,2,13,1,1107727,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0
3819,5,3,2,2,43,10,1958401,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0
1974,4,1,3,2,15,3,1600105,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
649,1,3,2,0,32,2,391929,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
1073,5,3,2,2,12,8,1630272,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0
4933,1,1,1,1,37,8,1091931,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
2565,1,2,1,2,48,5,781325,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
1170,2,1,3,2,11,5,1131791,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1
4362,5,3,3,0,37,4,1866361,0,0,1,0,0,0,1,0,1,1,1,0,1,1,0,0
4763,4,3,2,0,38,1,1171485,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0
2384,2,3,1,1,32,1,1187504,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0
1477,1,1,3,2,32,6,786805,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0
635,1,3,3,2,28,4,895802,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0
788,1,3,3,2,4,4,1002011,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3437,5,1,2,1,5,3,1567461,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0
5258,5,2,1,0,30,9,1414241,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
2248,2,2,3,1,15,3,1147589,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
5119,4,3,1,2,30,8,1766951,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0
3214,2,1,3,0,24,2,1021792,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
3774,3,3,3,0,47,4,1159174,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1
3678,1,1,1,1,45,1,810594,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0
1652,1,1,1,0,32,5,746738,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1
4381,1,2,1,0,12,2,955489,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0
5073,2,2,2,2,9,1,1650478,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1
2522,2,1,3,2,23,1,1287510,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0,1
4930,1,3,2,0,9,2,905578,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
2550,2,2,1,0,40,5,910661,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
5259,5,3,3,1,30,9,1802557,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
1729,5,2,2,1,12,6,1405475,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0
1758,2,2,3,0,2,4,1564342,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0
2882,1,3,2,2,49,3,1122213,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1
4942,2,2,1,0,33,8,1436184,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0
2417,2,2,2,0,48,3,909542,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1
1731,2,3,3,2,27,1,1358797,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4744,3,2,3,2,18,4,1702552,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0
4661,5,2,3,1,22,5,1818903,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0
1758,4,2,3,1,44,5,1564447,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0
5515,4,3,1,1,31,5,1262536,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1
5037,3,1,2,1,12,8,1167744,0,0,1,0,0,0,0,1,1,1,0,0,1,1,1,0
5254,2,3,1,2,32,8,1296671,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1
3577,3,1,1,0,33,4,733528,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0
2528,3,2,1,1,32,9,1122197,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0
2580,1,1,3,1,4,1,813779,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5292,5,3,3,2,2,5,2225409,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0
537,4,3,3,2,6,5,1748921,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0
3872,2,2,2,0,23,5,1106850,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0
5849,4,1,3,0,21,8,1642738,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
3232,4,2,2,2,44,9,1771140,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,0
3979,5,2,3,1,22,3,1538134,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
3431,4,3,3,1,29,9,1320977,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
4564,4,1,1,1,17,8,1245644,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
2993,3,1,1,0,31,3,686386,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
5969,5,1,1,1,6,2,1300115,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0
4700,1,1,2,1,32,4,877384,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0
4218,2,2,2,2,4,2,1116532,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0
4538,4,2,3,1,48,4,1458832,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
4223,2,3,2,2,27,5,1081001,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0
4442,1,2,3,1,7,2,1157724,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
2306,2,2,2,0,14,8,941417,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0
1160,1,3,2,1,3,1,815097,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
3845,3,3,2,1,33,3,1394811,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0
1299,4,3,1,2,4,7,1108280,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0
4855,1,2,2,2,32,10,1231105,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,1
3347,2,2,1,2,4,1,877039,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0
2119,4,3,1,1,37,2,1114499,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0
680,3,3,2,1,33,3,1236274,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0
